# Wavelength, Scattered Starlight, 
3.053420045e+02	2.289230267e+00	
3.053572720e+02	2.296049862e+00	
3.053725402e+02	2.303120240e+00	
3.053878092e+02	2.310195755e+00	
3.054030790e+02	2.317276401e+00	
3.054183496e+02	2.324362172e+00	
3.054336209e+02	2.331453061e+00	
3.054488929e+02	2.338320616e+00	
3.054641657e+02	2.341512332e+00	
3.054794393e+02	2.344705272e+00	
3.054947137e+02	2.347899436e+00	
3.055099888e+02	2.351094825e+00	
3.055252647e+02	2.354291438e+00	
3.055405413e+02	2.357489274e+00	
3.055558187e+02	2.359865280e+00	
3.055710969e+02	2.360903856e+00	
3.055863759e+02	2.361942634e+00	
3.056016556e+02	2.362981615e+00	
3.056169360e+02	2.364020797e+00	
3.056322172e+02	2.365060182e+00	
3.056474992e+02	2.366099769e+00	
3.056627820e+02	2.367044164e+00	
3.056780655e+02	2.367948908e+00	
3.056933498e+02	2.368853816e+00	
3.057086349e+02	2.369758889e+00	
3.057239207e+02	2.370664127e+00	
3.057392072e+02	2.371569530e+00	
3.057544946e+02	2.372585910e+00	
3.057697827e+02	2.376917843e+00	
3.057850716e+02	2.381251839e+00	
3.058003612e+02	2.385587898e+00	
3.058156516e+02	2.389926017e+00	
3.058309428e+02	2.394266196e+00	
3.058462347e+02	2.398608434e+00	
3.058615274e+02	2.403688307e+00	
3.058768208e+02	2.409759235e+00	
3.058921151e+02	2.415833905e+00	
3.059074101e+02	2.421912312e+00	
3.059227058e+02	2.427994453e+00	
3.059380023e+02	2.434080324e+00	
3.059532996e+02	2.440169922e+00	
3.059685977e+02	2.445643136e+00	
3.059838965e+02	2.450921461e+00	
3.059991960e+02	2.456202652e+00	
3.060144964e+02	2.461486705e+00	
3.060297975e+02	2.466773620e+00	
3.060450994e+02	2.472063393e+00	
3.060604020e+02	2.476930073e+00	
3.060757054e+02	2.477574797e+00	
3.060910096e+02	2.478219621e+00	
3.061063145e+02	2.478864544e+00	
3.061216202e+02	2.479509567e+00	
3.061369267e+02	2.480154689e+00	
3.061522339e+02	2.480799911e+00	
3.061675419e+02	2.480626405e+00	
3.061828507e+02	2.479355662e+00	
3.061981602e+02	2.478084898e+00	
3.062134705e+02	2.476814114e+00	
3.062287815e+02	2.475543309e+00	
3.062440934e+02	2.474272484e+00	
3.062594059e+02	2.473001640e+00	
3.062747193e+02	2.474956180e+00	
3.062900334e+02	2.477900814e+00	
3.063053483e+02	2.480846474e+00	
3.063206639e+02	2.483793160e+00	
3.063359804e+02	2.486740872e+00	
3.063512975e+02	2.489689610e+00	
3.063666155e+02	2.492849885e+00	
3.063819342e+02	2.501042634e+00	
3.063972537e+02	2.509241674e+00	
3.064125739e+02	2.517446998e+00	
3.064278949e+02	2.525658596e+00	
3.064432167e+02	2.533876460e+00	
3.064585393e+02	2.542100582e+00	
3.064738626e+02	2.551913162e+00	
3.064891867e+02	2.564290278e+00	
3.065045115e+02	2.576680748e+00	
3.065198371e+02	2.589084542e+00	
3.065351635e+02	2.601501632e+00	
3.065504906e+02	2.613931985e+00	
3.065658185e+02	2.626375574e+00	
3.065811472e+02	2.638024520e+00	
3.065964766e+02	2.649381761e+00	
3.066118068e+02	2.660750027e+00	
