# schema=nsb-healpix-starlight-candidate-v5
# map_type=healpix
# coordinate_frame=galactic
# ordering=nested
# representation=sparse
# omitted_pixel_semantics=zero_flux_and_source_counts
# nside=128
# flux_quantity=integrated_per_pixel
# flux_unit=ph_m-2_s-1
pixel,flux_ph_m2_s,statistical_uncertainty_ph_m2_s,systematic_uncertainty_ph_m2_s,total_uncertainty_ph_m2_s,admitted_sources,excluded_sources
180804,8.97542259521494806e6,4.55844336808450171e4,2.03909782360635669e5,2.08942910710952739e5,599,52
180805,9.61030235754460655e6,7.84918950477246399e4,2.05022299641074147e5,2.19533871961247496e5,580,40
180806,8.10869285689563490e6,7.94612115606847947e4,2.26302454354217305e5,2.39847628692539962e5,557,37
180807,6.20461498800060712e6,5.47492367931527406e4,1.66462954099921801e5,1.75235253351331630e5,550,48
180808,9.18285683289786428e6,7.35025159467607737e4,2.41146126282002515e5,2.52099333738348709e5,598,65
180809,1.36764205885703564e7,1.04450267019603954e5,3.14170578428655339e5,3.31078556585385697e5,594,62
180810,7.75093727152207494e6,7.37833385903233429e4,1.62558070675882365e5,1.78519207357078150e5,533,146
180811,2.24167239978287034e7,2.18376686415480945e5,6.31392744067801978e5,6.68090693267968018e5,2064,762
180812,5.63660354468047060e6,2.89302588986050723e4,1.92510611882233032e5,1.94672277346344519e5,603,73
180813,2.18901255515398309e7,2.21675124574760644e5,4.82188153905255254e5,5.30702625414453563e5,536,45
180814,2.55433356779013090e7,2.77393652872452803e5,5.12118330331899517e5,5.82419456161841634e5,591,68
180815,5.70201501520795748e7,9.87585626883498742e5,1.24336242938005086e6,1.58785248093792866e6,602,69
180816,2.44831470386290289e7,2.64441554306349892e5,5.37193331542343250e5,5.98753714892459102e5,569,44
180817,2.50209176467001140e7,4.21889182442895311e5,5.29574895390548860e5,6.77082012824329431e5,626,49
180818,8.48961728334545717e6,1.03206573949405269e5,2.60232985565213428e5,2.79951430935008160e5,606,50
180819,1.09028921203572527e8,1.53131165199279669e6,1.47575944727425743e6,2.12668317380566336e6,579,62
180820,7.45120416379215419e7,2.54031677137629455e6,1.59054794950702526e7,1.61070632725843582e7,588,79
180821,2.82918254327202030e7,7.01344259396889945e5,8.11966620024867239e5,1.07292756615886185e6,582,59
180822,5.91345673108717613e6,5.29893422254502511e4,1.79863296089461364e5,1.87506468340831198e5,538,48
180823,1.98477300994323045e7,1.85750513591908733e5,3.61403017089117144e5,4.06343935676139488e5,589,65
180824,5.72612163335822616e6,3.71910362763686062e4,1.53672956958264724e5,1.58109300420964631e5,579,75
180825,5.66766054266241565e6,2.70244982348276571e4,1.49551006743678852e5,1.51973113157861197e5,591,62
180826,9.65775627471551299e6,9.59112739960242907e4,2.64804228839898016e5,2.81638513153001724e5,618,60
180827,2.61696609318144210e7,2.19590944200058380e5,5.45770819408047595e5,5.88290719025895349e5,608,62
180828,5.62089968719739746e6,5.16666764946604453e4,1.56757738853871095e5,1.65052822304201574e5,574,60
180829,1.48384850280206762e7,7.91175495098589599e4,2.81106372759232239e5,2.92028045650237880e5,565,61
180830,1.40538789877288230e7,1.97421851743438805e5,3.49308458526265051e5,4.01237818187423341e5,598,73
180831,6.27766842262037098e6,4.99987931518525220e4,1.73524017242652597e5,1.80583675554215384e5,624,68
180832,4.38959987029421795e6,2.77283848073602785e4,1.39590416465288756e5,1.42317770123684168e5,588,93
180833,9.57152307362660579e6,5.91294577143254573e4,2.34780343409307679e5,2.42111756056955317e5,643,129
180834,8.08746545982052200e6,6.04216921230099033e4,2.07774739732843038e5,2.16381892380250851e5,548,69
180835,3.78230281899667578e6,1.98358662242539031e4,1.23722731529001045e5,1.25302736944824021e5,604,75
180836,1.22197493661927041e7,1.14500124352332918e5,2.83967896974397183e5,3.06183025311269565e5,629,81
180837,8.75156292476880923e6,5.46810644438689123e4,2.15114346388077887e5,2.21955402796788228e5,611,73
180838,5.01046811838603206e6,3.31965760915380524e4,1.42270423907144170e5,1.46092046953007608e5,519,90
180839,4.22659475233395677e6,3.41170131092955271e4,2.00772554308625986e5,2.03650654668994423e5,607,98
180840,7.04052003098470718e6,3.71579883756239069e4,1.82284884111353254e5,1.86033585880648141e5,605,77
180841,6.53051148214874510e6,5.77263742138112648e4,1.79861656936184008e5,1.88898252812731225e5,562,60
180842,7.34042533887988701e6,6.03836592844801344e4,1.86716179578111944e5,1.96237402206689265e5,615,84
180843,5.18217703841144592e6,3.34875394326589085e4,1.43233799896233657e5,1.47096351858121168e5,510,82
180845,2.41223339120864403e4,2.97663121367361498e2,2.45888595482664959e3,2.47683739326301429e3,16,4
180848,1.43200525350830015e7,1.29083444009046259e5,3.58028520887803868e5,3.80587647311818553e5,588,60
180849,1.55689288809517436e7,9.88372436923789501e4,2.66144326540575828e5,2.83904214992386755e5,608,85
180850,1.14289238022259250e7,1.12359894904828732e5,2.86245886647682171e5,3.07508461031142797e5,583,81
180851,7.36925895766304154e6,4.10734120814672133e4,2.00703083272705349e5,2.04862765809662233e5,648,97
180852,3.85835197875536419e6,1.63817143531022830e4,1.27642482271611210e5,1.28689408443761291e5,632,77
180853,7.94899619159017131e6,5.06685707259479750e4,2.06721847600140783e5,2.12840847429778427e5,612,85
180854,9.01753009655981697e6,6.94762499528463377e4,2.00390511381323187e5,2.12092683417364955e5,621,66
180855,4.14046895014075516e6,2.22274063418539845e4,1.33112117796668055e5,1.34955153651129309e5,592,87
180856,3.95755437237253820e5,4.16538407868213653e3,1.92440241267018246e4,1.96896645251263872e4,125,18
180857,1.02506051155020355e6,1.07141526272768151e4,4.64662101422393971e4,4.76854459086138158e4,266,52
180860,1.16523481737139206e7,1.27387542697572993e5,2.68947803270294913e5,2.97591174127263483e5,479,82
180861,4.67465140174472146e6,2.99759384821842359e4,1.43532822566072224e5,1.46629560599734687e5,573,84
180863,1.34080721523275948e5,3.22174544958482420e3,4.41846403636871310e3,5.46831493081773988e3,16,2
180864,9.30532575289362296e6,5.73868047544195579e4,2.22974598846487934e5,2.30240997849371051e5,549,47
180865,5.33838138876536489e6,3.19614202729441167e4,1.43251507117099623e5,1.46773726113307523e5,607,86
180866,6.79629374016831815e6,5.61444074101914885e4,1.85896764599599323e5,1.94190117081277858e5,549,90
180867,8.78154159820223786e6,6.77125303646754328e4,2.25027910254994931e5,2.34994781138043880e5,575,67
180868,7.37112617733252980e6,4.51341577092406151e4,1.87619746104652877e5,1.92972177581373136e5,556,83
180869,4.46662069579656795e6,1.87218265421540382e4,1.29797764758905250e5,1.31141017707971943e5,566,90
180870,2.49939227450982705e7,1.96058010811549524e5,4.59850156356132298e5,4.99900900083347515e5,565,118
180871,1.06691990839689597e7,7.93617700156142964e4,2.42095973732269078e5,2.54771958891450166e5,604,81
180872,8.79649609593991004e6,8.67526455866031465e4,2.17602324334240664e5,2.34257962664962251e5,562,81
180873,7.58875808391310833e6,7.30453112553781393e4,2.10087271250559250e5,2.22423647658923903e5,564,81
180874,9.15955848565299250e6,5.49629596262262421e4,2.26906653894938354e5,2.33468534309597104e5,558,96
180875,4.72321813583188131e6,3.36396483274192069e4,1.44097338017412199e5,1.47971851253192028e5,608,95
180876,8.24172540086469520e6,7.37953546098862571e4,2.11358400669276802e5,2.23870783925623953e5,588,89
180877,7.88168172145358939e6,4.86460843844604824e4,1.99433984708920121e5,2.05281162756882870e5,565,71
180878,2.24078872600249276e7,4.25532739937755221e5,5.65095946726383991e5,7.07397725304175285e5,565,58
180879,5.19398815211561322e6,3.18436735572554935e4,1.54032753177779494e5,1.57289887142014923e5,600,78
180880,9.17245966076653264e6,9.16608893715612940e4,2.45372074144227197e5,2.61933528610267298e5,567,80
180881,5.88037176482495945e6,3.23967221279199548e4,2.07826653736722190e5,2.10336553190445440e5,601,65
180882,2.11054609011952430e7,1.22532813373618963e5,4.20703522120499460e5,4.38184600228999043e5,544,72
180883,1.40136178633965924e7,1.47225105148211471e5,3.38458946508191235e5,3.69093064222746645e5,553,72
180884,1.07369522861058936e7,6.58402841200323455e4,2.42560228645152121e5,2.51337238652363361e5,555,50
180885,1.45177526155240312e7,1.34603630787318194e5,3.50635849756739510e5,3.75584393386838492e5,598,70
180886,2.14297543833950981e7,1.26837190707465546e5,3.37531913407235348e5,3.60576573718969419e5,594,77
180887,1.36537337399183009e7,2.34265850390410633e5,3.82934139691584860e5,4.48908725689840561e5,566,87
180888,5.59071775993810967e6,4.46655805065839231e4,1.62626077544698666e5,1.68648318045465450e5,602,50
180889,1.95455736004452184e7,1.81807365466331481e5,4.05508400927650859e5,4.44399573987991840e5,594,65
180890,1.46867578778385967e8,4.47993608633948397e6,4.10113332133694831e6,6.07364156475066952e6,571,111
180891,4.91495753466309141e6,3.28028237520935363e4,1.47117613767949457e5,1.50730280723172764e5,579,95
180892,1.10555754040055666e7,7.84455591177079768e4,2.46649075773166493e5,2.58823245333658240e5,564,72
180893,1.04028032288496904e7,1.06063372107713658e5,2.10141322705968341e5,2.35390769597011298e5,447,63
180894,3.44779220284004789e6,1.96020397853828908e4,1.06514346646945341e5,1.08303028606652399e5,441,54
180895,5.34899240332089714e5,4.96857849348092077e3,1.91991341691850030e4,1.98316294109245646e4,101,15
180896,1.69424069014489613e7,3.22330046742655337e5,4.67560293513730983e5,5.67899011360090924e5,613,88
180897,1.87539872734036036e7,2.96964955114436743e5,4.51320996067603584e5,5.40258110589349060e5,601,106
180898,5.56744362403113209e6,3.77334551569988398e4,1.63514431219228805e5,1.67811748262847046e5,601,74
180899,6.88373201633117162e6,3.68146030189029334e4,2.14587820275870647e5,2.17722868817652634e5,559,97
180900,1.16839494073309451e7,8.37670746047862049e4,2.09836605512149225e5,2.25938761173697596e5,552,79
180901,5.39053481804800406e6,4.06681473485972529e4,1.61333348293385148e5,1.66380129463592923e5,604,60
180902,3.41407992951041758e7,2.73039814142204705e5,7.89907676282672328e5,8.35766042117709294e5,566,80
180903,1.24310231501015443e7,1.25465079948816288e5,3.23290264193894283e5,3.46782469581610814e5,555,82
180904,8.90383456763700582e6,8.49250221866898501e4,1.98900157482658600e5,2.16271893781961786e5,567,100
180905,4.78492198975411896e6,2.50468393163588662e4,1.42298150620104279e5,1.44485666519698018e5,578,72
180906,7.69553059973893911e7,2.31187568247854197e6,2.29390557362976065e6,3.25680394742534449e6,574,84
180907,4.70405362307737954e6,1.98522116648540687e4,1.35050298530179891e5,1.36501624316624453e5,569,97
180908,3.41984750480228290e6,1.70399132143832830e4,1.15886032035356417e5,1.17132109445930197e5,581,113
180909,2.11648498642672338e7,1.85640093507381011e5,2.97896967178445193e5,3.51005480543459358e5,547,88
180910,5.91879167256020661e6,3.06418703693976604e4,1.56835348758308566e5,1.59800659697872499e5,548,91
180911,6.76570381135275681e6,4.22568367065518541e4,1.79958676474237058e5,1.84853362119284458e5,527,68
180912,1.53927657182782143e7,2.11888486960358423e5,4.53111665678118530e5,5.00206869684882520e5,546,90
180913,3.27542785647018626e6,1.63536308877899373e4,1.15135364949512121e5,1.16290986345767233e5,585,80
180914,1.55388594041066188e7,1.71478797323403327e5,3.45787205185360508e5,3.85971202554521500e5,614,125
180915,2.58001183578257710e7,2.25583376687393058e5,4.65133644215975655e5,5.16949868768065469e5,592,73
180916,9.55948557038668916e6,9.78565200383939082e4,2.00888927418644191e5,2.23455274436379957e5,282,31
180918,1.17418718515923177e6,1.11471948966279087e4,4.32894999443175402e4,4.47016863159822606e4,256,38
180920,1.01532018126503769e7,1.00965376841033110e5,2.30189719819902413e5,2.51358935451710160e5,581,105
180921,3.46030350660548871e6,3.86627257031233748e4,1.22334036521858434e5,1.28298179451332631e5,540,88
180922,4.30025150280022249e6,3.18275872306357123e4,1.19342942946624869e5,1.23514101786334853e5,349,50
180923,1.20363516962161008e6,6.18591716318475574e3,4.76670548269162100e4,4.80667628098878704e4,286,40
180924,1.48112879127988173e6,1.94271713161140797e4,5.50002527300782967e4,5.83304619021496474e4,262,44
180926,5.97572631023685331e5,4.67280033594225551e3,2.08687084000165960e4,2.13854635971377829e4,107,29
180928,1.48726651822917134e8,1.90149796175377746e6,1.93666359901457280e6,2.71410397632475523e6,592,71
180929,3.00342434046749724e6,2.26062359925322235e4,1.08273517251383848e5,1.10608301875292236e5,534,99
180930,1.34626816020885520e7,2.05063456837345671e5,3.31725392592582095e5,3.89990714531493199e5,609,69
180931,7.31326457991950680e6,3.07152229667530919e4,1.12272303765607285e5,1.16398003053034176e5,486,64
180936,4.37660326020171028e6,6.13022478518368880e4,1.21875410215026874e5,1.36424269126754429e5,237,36
180937,2.75177535513843922e6,1.89821940137817946e4,7.00523284124428756e4,7.25785946790209273e4,246,54
180992,9.18216285901607201e6,5.06418705523062235e4,1.99133609135540319e5,2.05472123024956090e5,556,82
180993,9.95978310827256739e6,1.00670167852435072e5,2.61056190543199977e5,2.79794241035023762e5,605,101
180994,6.24260251740230341e6,4.44080518844194303e4,1.69682127510557912e5,1.75396976794580230e5,545,65
180995,1.46059322761299144e7,9.59802851067295414e4,2.89913101945569506e5,3.05387985698310134e5,590,61
180996,5.12850972586699016e6,2.47051677119281594e4,1.47367335631973372e5,1.49423816451532213e5,589,54
180997,3.02174081013016552e7,2.18811707960590662e5,4.14018993145212589e5,4.68284411683334154e5,593,61
180998,3.54641241087561995e7,5.90682545723024872e5,7.18212283326309989e5,9.29911153682234930e5,608,68
180999,6.23818374196319506e7,2.03571465870662732e6,2.16448973040847620e6,2.97138855835395586e6,565,61
181000,4.36017595170565043e6,2.60468381423675819e4,1.31166547922359139e5,1.33727712427466700e5,526,59
181001,1.07305374471996669e7,6.33939643907334030e4,2.51040201739901822e5,2.58920794087273302e5,618,51
181002,4.51992613755275309e6,2.52977738909602958e4,1.49231605273565598e5,1.51360659936336975e5,623,75
181003,1.20783201363719683e7,1.30599581533962308e5,2.38356469953993626e5,2.71790466105371597e5,608,73
181004,1.27548641879126318e7,7.78910664131449739e4,2.91385264396268467e5,3.01616296864510048e5,631,88
181005,6.70993446227207780e6,4.33346662819406702e4,1.81845827220601117e5,1.86937952752542682e5,592,70
181006,2.98823956127467714e7,3.02990488416872045e5,6.36338984379559522e5,7.04791131550549529e5,616,70
181007,1.23542030500081535e7,1.75912493612179300e5,3.22534969761723303e5,3.67388094701026974e5,619,84
181008,1.26033185309930891e7,6.93056254077748454e4,2.66721474937431805e5,2.75578690950446820e5,612,56
181009,4.66661304282706697e6,2.21033409058532343e4,1.46830464743663208e5,1.48484824329089228e5,656,75
181010,7.57831545031764079e6,5.90644621812938494e4,2.07406429105431220e5,2.15652585254690988e5,617,62
181011,5.47908230056863651e7,5.78701938832175918e5,6.96127370978592196e5,9.05256455726047861e5,656,90
181012,1.14563268200802878e7,7.06397535246598418e4,2.60436148851937935e5,2.69846182865078677e5,593,89
181013,1.05414400770692546e7,9.54116461733442266e4,2.86784445307803573e5,3.02239475078971125e5,654,69
181014,1.48964508904250246e7,1.22927475767163633e5,3.10003698176557722e5,3.33486817103208625e5,623,85
181015,8.85880709804554470e6,4.77312698364574971e4,2.65047422113346576e5,2.69310991400520550e5,648,66
181016,1.42608056508349888e7,1.63928791290453169e5,3.37961959634051542e5,3.75620732619536400e5,618,59
181017,1.54290832652560100e7,1.66677050395763916e5,3.57462395690309291e5,3.94411718209902174e5,596,82
181018,7.79337241665614955e6,4.32305556157800238e4,2.09980686962508073e5,2.14384630596728763e5,600,81
181019,2.06094725597132109e7,1.51042485607348412e5,4.58515428233299346e5,4.82752763209504483e5,716,92
181020,3.99160071949502639e6,1.89236349605606083e4,1.32583797233228484e5,1.33927470105659799e5,630,73
181021,1.17024285065623131e7,7.81022710846219561e4,2.97313722798090603e5,3.07401064592554118e5,651,68
181022,1.50828835883467086e7,7.91244885690596857e4,3.97457872655223298e5,4.05257258080507396e5,621,72
181023,8.57760602374923415e6,6.55892887434667064e4,1.90883131758673902e5,2.01837372128833231e5,615,56
181024,3.52928241400724137e6,2.19103913397982978e4,1.17018337019133716e5,1.19051906525627172e5,578,56
181025,8.02161653136818949e6,4.88967933096615234e4,2.06185756062478118e5,2.11904370882300340e5,581,80
181026,3.45613028474711813e6,2.31033943685097292e4,1.18500707922172049e5,1.20731870727669986e5,608,65
181027,1.19031254662628882e7,1.19820224941089880e5,3.16307586485245323e5,3.38241593499460549e5,648,77
181028,8.84286619161515124e6,7.27279557651342184e4,2.49639734558878728e5,2.60017985186415026e5,634,68
181029,1.53270029490468949e7,1.09798078479254924e5,3.25354495595132874e5,3.43381953284822404e5,685,83
181030,1.92444254025308564e7,2.98150783622762188e5,4.62023245290971710e5,5.49872138741424656e5,643,64
181031,2.35207865833704621e7,2.11229833151280036e5,3.52198276997454639e5,4.10684390661604528e5,649,67
181032,9.48364715504099987e6,9.84642536137850257e4,2.51160427073391678e5,2.69771698603482626e5,630,48
181033,9.25022847049350291e6,7.25258101148297574e4,2.47377691987325525e5,2.57790061146252207e5,562,56
181034,2.22955098986874335e6,1.68624577429661040e4,5.65296825306546016e4,5.89910797337183321e4,188,17
181035,1.02212759946055093e6,7.19101736688256824e3,3.81081449653058953e4,3.87806838963365371e4,220,22
181036,1.32130748705062196e7,1.40491044961051550e5,2.63460876870565116e5,2.98578913112857437e5,570,60
181037,8.23251247579281498e6,4.18355130217744590e4,2.41034558340632037e5,2.44638239987657289e5,615,82
181038,4.96882874820523243e6,3.64400485930790965e4,9.68510572034414654e4,1.03479487933069409e5,216,28
181039,8.78422514055812173e6,1.05027605596347101e5,1.45472171297262190e5,1.79423940875352069e5,235,37
181040,2.10167056923409514e7,1.93695139369816083e5,5.08166974247498554e5,5.43830378639654838e5,707,87
181041,1.35717419065964445e7,1.30890151189545621e5,3.51176922783858841e5,3.74776550459553779e5,645,68
181042,5.44923834569244273e6,3.10867008551816216e4,1.61176739813164197e5,1.64147264451345574e5,650,92
181043,6.60114889160309508e7,2.27750108726047166e6,2.21494959711218253e6,3.17695025460268278e6,693,89
